##NAMES=Graphite
##RRUFFID=R050503
##IDEAL CHEMISTRY=C
##LOCALITY=Sterling mine, Ogdensburg, New Jersey, USA
##OWNER=RRUFF
##SOURCE=Marcus Origlieri
##DESCRIPTION=Black hexagonal platy crystals
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction.
##URL=rruff.info/R050503
399.1926, 9.4774127E-02
401.1211, 9.3178488E-02
403.0496, 9.3626447E-02
404.9780, 9.2781648E-02
406.9065, 9.3475617E-02
408.8350, 9.4903551E-02
410.7634, 9.7723991E-02
412.6919, 9.8229349E-02
414.6204, 9.3612880E-02
416.5488, 9.1206610E-02
418.4773, 9.1737509E-02
420.4058, 8.9036517E-02
422.3342, 8.8900067E-02
424.2627, 9.2909537E-02
426.1912, 9.4084717E-02
428.1196, 9.2465878E-02
430.0481, 9.2304781E-02
431.9766, 9.3239278E-02
433.9050, 9.4272867E-02
435.8335, 9.4711937E-02
437.7620, 9.5669366E-02
439.6904, 9.4768777E-02
441.6189, 9.4881982E-02
443.5474, 9.5294423E-02
445.4758, 9.3828328E-02
447.4043, 9.2601329E-02
449.3328, 9.2395350E-02
451.2612, 9.3144752E-02
453.1897, 9.4050527E-02
455.1182, 9.5163971E-02
457.0466, 9.5145583E-02
458.9751, 9.4508827E-02
460.9036, 9.5151618E-02
462.8320, 9.6377470E-02
464.7605, 9.7656853E-02
466.6890, 9.8593868E-02
468.6174, 9.7927727E-02
470.5459, 9.8946467E-02
472.4744, 9.9700958E-02
474.4028, 9.9124938E-02
476.3313, 9.9279672E-02
478.2598, 9.9711522E-02
480.1882, 9.9461377E-02
482.1167, 9.9296853E-02
484.0452, 9.9930137E-02
485.9736, 0.1011025
487.9021, 0.1014556
489.8306, 0.1018671
491.7590, 0.1025545
493.6875, 0.1031162
495.6160, 0.1037197
497.5444, 0.1032717
499.4729, 0.1024366
501.4014, 0.1019967
503.3298, 0.1029263
505.2583, 0.1036488
507.1868, 0.1034748
509.1152, 0.1030153
511.0437, 0.1033288
512.9722, 0.1043680
514.9006, 0.1043476
516.8291, 0.1046079
518.7576, 0.1052733
520.6860, 0.1063196
522.6145, 0.1064287
524.5430, 0.1056371
526.4714, 0.1065214
528.3999, 0.1068495
530.3284, 0.1069312
532.2568, 0.1083674
534.1853, 0.1092368
536.1138, 0.1100158
538.0422, 0.1109385
539.9707, 0.1110713
541.8992, 0.1117623
543.8276, 0.1135682
545.7561, 0.1150358
547.6846, 0.1159147
549.6130, 0.1168049
551.5415, 0.1179747
553.4700, 0.1189599
555.3984, 0.1186995
557.3269, 0.1185279
559.2554, 0.1187278
561.1838, 0.1181500
563.1123, 0.1174908
565.0408, 0.1166663
566.9692, 0.1153769
568.8977, 0.1141579
570.8262, 0.1139881
572.7546, 0.1140313
574.6831, 0.1139942
576.6116, 0.1141918
578.5400, 0.1146582
580.4685, 0.1155620
582.3970, 0.1156684
584.3254, 0.1154927
586.2539, 0.1150646
588.1824, 0.1146383
590.1108, 0.1149692
592.0393, 0.1152252
593.9678, 0.1156413
595.8962, 0.1162371
597.8247, 0.1161653
599.7532, 0.1159024
601.6816, 0.1161808
603.6101, 0.1164519
605.5386, 0.1165419
607.4670, 0.1168450
609.3955, 0.1168409
611.3240, 0.1169663
613.2524, 0.1170767
615.1809, 0.1172965
617.1094, 0.1178491
619.0378, 0.1183654
620.9663, 0.1187036
622.8948, 0.1192485
624.8232, 0.1196930
626.7517, 0.1197007
628.6802, 0.1194757
630.6086, 0.1195432
632.5371, 0.1203337
634.4656, 0.1211290
636.3940, 0.1211262
638.3225, 0.1208700
640.2510, 0.1207119
642.1794, 0.1215412
644.1079, 0.1217384
646.0364, 0.1214907
647.9648, 0.1223736
649.8933, 0.1227618
651.8218, 0.1222383
653.7502, 0.1222067
655.6787, 0.1230728
657.6072, 0.1236642
659.5356, 0.1240286
661.4641, 0.1241896
663.3926, 0.1245483
665.3210, 0.1249436
667.2495, 0.1249666
669.1780, 0.1254005
671.1064, 0.1257760
673.0349, 0.1258600
674.9634, 0.1260942
676.8918, 0.1267206
678.8203, 0.1271325
680.7488, 0.1272518
682.6772, 0.1271309
684.6057, 0.1269841
686.5342, 0.1274489
688.4626, 0.1284009
690.3911, 0.1289177
692.3196, 0.1289025
694.2480, 0.1293866
696.1765, 0.1303923
698.1050, 0.1309444
700.0334, 0.1312704
701.9619, 0.1317425
703.8904, 0.1322486
705.8188, 0.1326826
707.7473, 0.1328501
709.6758, 0.1323837
711.6042, 0.1324029
713.5327, 0.1326567
715.4612, 0.1328851
717.3896, 0.1329941
719.3181, 0.1329674
721.2466, 0.1333468
723.1750, 0.1339896
725.1035, 0.1342514
727.0320, 0.1344936
728.9604, 0.1346175
730.8889, 0.1349041
732.8174, 0.1352044
734.7458, 0.1355701
736.6743, 0.1359401
738.6028, 0.1359467
740.5313, 0.1361255
742.4597, 0.1366235
744.3882, 0.1368673
746.3167, 0.1376750
748.2451, 0.1385548
750.1736, 0.1391501
752.1021, 0.1396177
754.0305, 0.1406171
755.9590, 0.1415680
757.8875, 0.1422987
759.8159, 0.1427362
761.7444, 0.1429204
763.6729, 0.1432014
765.6013, 0.1436308
767.5298, 0.1439651
769.4583, 0.1443451
771.3867, 0.1443461
773.3152, 0.1439088
775.2437, 0.1436766
777.1721, 0.1436989
779.1006, 0.1434180
781.0291, 0.1433752
782.9575, 0.1434659
784.8860, 0.1435995
786.8145, 0.1434060
788.7429, 0.1436754
790.6714, 0.1440636
792.5999, 0.1441388
794.5283, 0.1445606
796.4568, 0.1449314
798.3853, 0.1450592
800.3137, 0.1458367
802.2422, 0.1468744
804.1707, 0.1481006
806.0991, 0.1490562
808.0276, 0.1501587
809.9561, 0.1515309
811.8845, 0.1529580
813.8130, 0.1535538
815.7415, 0.1537722
817.6699, 0.1540733
819.5984, 0.1544195
821.5269, 0.1552281
823.4553, 0.1561245
825.3838, 0.1570424
827.3123, 0.1579450
829.2407, 0.1583080
831.1692, 0.1581804
833.0977, 0.1575758
835.0261, 0.1568824
836.9546, 0.1560436
838.8831, 0.1550483
840.8115, 0.1543787
842.7400, 0.1544509
844.6685, 0.1544667
846.5969, 0.1540286
848.5254, 0.1535663
850.4539, 0.1531353
852.3823, 0.1526087
854.3108, 0.1522668
856.2393, 0.1521300
858.1677, 0.1520702
860.0962, 0.1520732
862.0247, 0.1523876
863.9531, 0.1525415
865.8816, 0.1527103
867.8101, 0.1543925
869.7385, 0.1563782
871.6670, 0.1556170
873.5955, 0.1548715
875.5239, 0.1553600
877.4524, 0.1561245
879.3809, 0.1566408
881.3093, 0.1574874
883.2378, 0.1585482
885.1663, 0.1593204
887.0947, 0.1595487
889.0232, 0.1592492
890.9517, 0.1586945
892.8801, 0.1582891
894.8085, 0.1580730
896.7370, 0.1574732
898.6655, 0.1567291
900.5939, 0.1567856
902.5224, 0.1573058
904.4509, 0.1575602
906.3793, 0.1578118
908.3078, 0.1581510
910.2363, 0.1584386
912.1647, 0.1586386
914.0932, 0.1589692
916.0217, 0.1592219
917.9501, 0.1596586
919.8786, 0.1601302
921.8071, 0.1604415
923.7355, 0.1603630
925.6640, 0.1604439
927.5925, 0.1608879
929.5209, 0.1614701
931.4494, 0.1619318
933.3779, 0.1622678
935.3063, 0.1626927
937.2348, 0.1629593
939.1633, 0.1631470
941.0917, 0.1634924
943.0202, 0.1638744
944.9487, 0.1641988
946.8771, 0.1642802
948.8056, 0.1640389
950.7341, 0.1642269
952.6625, 0.1647381
954.5910, 0.1650368
956.5195, 0.1654389
958.4479, 0.1657713
960.3764, 0.1662024
962.3049, 0.1667440
964.2333, 0.1670067
966.1618, 0.1673560
968.0903, 0.1675561
970.0187, 0.1677758
971.9472, 0.1683724
973.8757, 0.1688199
975.8041, 0.1686519
977.7326, 0.1687463
979.6611, 0.1695452
981.5895, 0.1703550
983.5180, 0.1706058
985.4465, 0.1711316
987.3749, 0.1720189
989.3034, 0.1725830
991.2319, 0.1732135
993.1603, 0.1739394
995.0888, 0.1745035
997.0173, 0.1751799
998.9457, 0.1762676
1000.874, 0.1780765
1002.803, 0.1801185
1004.731, 0.1815015
1006.660, 0.1820786
1008.588, 0.1826787
1010.517, 0.1843678
1012.445, 0.1871065
1014.373, 0.1882252
1016.302, 0.1855262
1018.230, 0.1814163
1020.159, 0.1784730
1022.087, 0.1769727
1024.016, 0.1760169
1025.944, 0.1755567
1027.873, 0.1757145
1029.801, 0.1760581
1031.730, 0.1763300
1033.658, 0.1766269
1035.587, 0.1770261
1037.515, 0.1772237
1039.444, 0.1774560
1041.372, 0.1777558
1043.301, 0.1779696
1045.229, 0.1786188
1047.157, 0.1789556
1049.086, 0.1790782
1051.014, 0.1795461
1052.943, 0.1802421
1054.871, 0.1806734
1056.800, 0.1811454
1058.728, 0.1817083
1060.657, 0.1822969
1062.585, 0.1827157
1064.514, 0.1831006
1066.442, 0.1837773
1068.371, 0.1844519
1070.299, 0.1852810
1072.228, 0.1866953
1074.156, 0.1884844
1076.084, 0.1910442
1078.013, 0.1938944
1079.941, 0.1948307
1081.870, 0.1930414
1083.798, 0.1904272
1085.727, 0.1883184
1087.655, 0.1873944
1089.584, 0.1869618
1091.512, 0.1867972
1093.441, 0.1875574
1095.369, 0.1887296
1097.298, 0.1900085
1099.226, 0.1909886
1101.155, 0.1918364
1103.083, 0.1925029
1105.011, 0.1924203
1106.940, 0.1922521
1108.868, 0.1925000
1110.797, 0.1927592
1112.725, 0.1926173
1114.654, 0.1925457
1116.582, 0.1928156
1118.511, 0.1932296
1120.439, 0.1939402
1122.368, 0.1946874
1124.296, 0.1951204
1126.225, 0.1957350
1128.153, 0.1967786
1130.082, 0.1978530
1132.010, 0.1988624
1133.938, 0.2005113
1135.867, 0.2020438
1137.795, 0.2033823
1139.724, 0.2046969
1141.652, 0.2061810
1143.581, 0.2079042
1145.509, 0.2095702
1147.438, 0.2114296
1149.366, 0.2134390
1151.295, 0.2150491
1153.223, 0.2160379
1155.152, 0.2170351
1157.080, 0.2178850
1159.009, 0.2180851
1160.937, 0.2171216
1162.865, 0.2154133
1164.794, 0.2130041
1166.722, 0.2102837
1168.651, 0.2076529
1170.579, 0.2058893
1172.508, 0.2057160
1174.436, 0.2073488
1176.365, 0.2097660
1178.293, 0.2121529
1180.222, 0.2146326
1182.150, 0.2171662
1184.079, 0.2195538
1186.007, 0.2208807
1187.936, 0.2209025
1189.864, 0.2203957
1191.792, 0.2195315
1193.721, 0.2185816
1195.649, 0.2172911
1197.578, 0.2155383
1199.506, 0.2138259
1201.435, 0.2122733
1203.363, 0.2107495
1205.292, 0.2097140
1207.220, 0.2101643
1209.149, 0.2115103
1211.077, 0.2136564
1213.006, 0.2162104
1214.934, 0.2182663
1216.863, 0.2194154
1218.791, 0.2200449
1220.719, 0.2202258
1222.648, 0.2201839
1224.576, 0.2200757
1226.505, 0.2200168
1228.433, 0.2197831
1230.362, 0.2197297
1232.290, 0.2193503
1234.219, 0.2185679
1236.147, 0.2179429
1238.076, 0.2176811
1240.004, 0.2175187
1241.933, 0.2170672
1243.861, 0.2167105
1245.790, 0.2162039
1247.718, 0.2155501
1249.646, 0.2145650
1251.575, 0.2136168
1253.503, 0.2125064
1255.432, 0.2112002
1257.360, 0.2099895
1259.289, 0.2090103
1261.217, 0.2081763
1263.146, 0.2075016
1265.074, 0.2070966
1267.003, 0.2067935
1268.931, 0.2065323
1270.860, 0.2060705
1272.788, 0.2061060
1274.717, 0.2062405
1276.645, 0.2063903
1278.573, 0.2065086
1280.502, 0.2067223
1282.430, 0.2070667
1284.359, 0.2075952
1286.287, 0.2080193
1288.216, 0.2085470
1290.144, 0.2089992
1292.073, 0.2090394
1294.001, 0.2088569
1295.930, 0.2090179
1297.858, 0.2090621
1299.787, 0.2086367
1301.715, 0.2086220
1303.644, 0.2088864
1305.572, 0.2094318
1307.500, 0.2097379
1309.429, 0.2098743
1311.357, 0.2100020
1313.286, 0.2100258
1315.214, 0.2099338
1317.143, 0.2096540
1319.071, 0.2098821
1321.000, 0.2103497
1322.928, 0.2104636
1324.857, 0.2106301
1326.785, 0.2109475
1328.714, 0.2111991
1330.642, 0.2115179
1332.571, 0.2120351
1334.499, 0.2121128
1336.427, 0.2123234
1338.356, 0.2124574
1340.284, 0.2128817
1342.213, 0.2132938
1344.141, 0.2135431
1346.070, 0.2137640
1347.998, 0.2138151
1349.927, 0.2138838
1351.855, 0.2141474
1353.784, 0.2146211
1355.712, 0.2151278
1357.641, 0.2156442
1359.569, 0.2162743
1361.498, 0.2171177
1363.426, 0.2178386
1365.354, 0.2177777
1367.283, 0.2173798
1369.211, 0.2173898
1371.140, 0.2173025
1373.068, 0.2171162
1374.997, 0.2176144
1376.925, 0.2179013
1378.854, 0.2182402
1380.782, 0.2188043
1382.711, 0.2193704
1384.639, 0.2200778
1386.568, 0.2205772
1388.496, 0.2207695
1390.424, 0.2206619
1392.353, 0.2206881
1394.281, 0.2209973
1396.210, 0.2215575
1398.138, 0.2217525
1400.067, 0.2218862
1401.995, 0.2225254
1403.924, 0.2230378
1405.852, 0.2236119
1407.781, 0.2241722
1409.709, 0.2242665
1411.638, 0.2242452
1413.566, 0.2243198
1415.495, 0.2242524
1417.423, 0.2240283
1419.351, 0.2239749
1421.280, 0.2240427
1423.208, 0.2243438
1425.137, 0.2249534
1427.065, 0.2254688
1428.994, 0.2257809
1430.922, 0.2258563
1432.851, 0.2262195
1434.779, 0.2264941
1436.708, 0.2267826
1438.636, 0.2269375
1440.565, 0.2269543
1442.493, 0.2275425
1444.422, 0.2281670
1446.350, 0.2285784
1448.278, 0.2288389
1450.207, 0.2289858
1452.135, 0.2291807
1454.064, 0.2292202
1455.992, 0.2293957
1457.921, 0.2295595
1459.849, 0.2298009
1461.778, 0.2302647
1463.706, 0.2308760
1465.635, 0.2309615
1467.563, 0.2309678
1469.492, 0.2313630
1471.420, 0.2317808
1473.349, 0.2322206
1475.277, 0.2326458
1477.205, 0.2329084
1479.134, 0.2329804
1481.062, 0.2333031
1482.991, 0.2336664
1484.919, 0.2341962
1486.848, 0.2352434
1488.776, 0.2362455
1490.705, 0.2367373
1492.633, 0.2379686
1494.562, 0.2392071
1496.490, 0.2405172
1498.419, 0.2418399
1500.347, 0.2433892
1502.276, 0.2448626
1504.204, 0.2452253
1506.132, 0.2447004
1508.061, 0.2436423
1509.989, 0.2418970
1511.918, 0.2400883
1513.846, 0.2388978
1515.775, 0.2384354
1517.703, 0.2383428
1519.632, 0.2381933
1521.560, 0.2380260
1523.489, 0.2379993
1525.417, 0.2380518
1527.346, 0.2383672
1529.274, 0.2383726
1531.203, 0.2385966
1533.131, 0.2390976
1535.059, 0.2392288
1536.988, 0.2393161
1538.916, 0.2394654
1540.845, 0.2395309
1542.773, 0.2396886
1544.702, 0.2395820
1546.630, 0.2398409
1548.559, 0.2405778
1550.487, 0.2407812
1552.416, 0.2404676
1554.344, 0.2407873
1556.273, 0.2411220
1558.201, 0.2416068
1560.130, 0.2415563
1562.058, 0.2413582
1563.986, 0.2416187
1565.915, 0.2418328
1567.843, 0.2419786
